id,label,timeset,3,2,0,1,4,5,modularity_class,eigencentrality,author-year,citation
18034728172639869782,"BJ Baker, SC Agarwal, 2017",,2017,"BJ Baker, SC Agarwal",http://journals.upress.ufl.edu/bioarchaeology/article/view/164,Stronger together: Advancing a global bioarchaeology,1,"https://scholar.google.com/scholar?cites=18034728172639869782&as_sdt=2005&sciodt=0,5&hl=en",3,0.07717332202007948,"BJ Baker, SC Agarwal, 2017","BJ Baker, SC Agarwal, 2017"
6BvhQ1-y5XsJ,"T Smith, 2016",,2016,T Smith,https://dspace.library.uvic.ca/bitstream/handle/1828/7770/SmithTaylor_Honours_2016.pdf?sequence=3,Conflicting Cases: A Bibliometric Analysis of the Role of Case Studies in Paleopathology,,,3,0.07717332202007948,"T Smith, 2016","T Smith, 2016"
-Ba7YD_PtK8J,"NA Kelvin, 2015",,2015,NA Kelvin,,"[CITATION][C] Utilization of epidemiological, archaeological, and genome data for assessing the health of historic communities",,,3,0.07717332202007948,"NA Kelvin, 2015","NA Kelvin, 2015"
14514344849164711196,"KC Nystrom, 2018",,2018,KC Nystrom,https://link.springer.com/chapter/10.1007/978-3-319-71114-0_12,Conclusion: Challenging the Narrative,,,3,0.07717332202007948,"KC Nystrom, 2018","KC Nystrom, 2018"
7051869087135016739,"J Skinner, S Christie, L Ghisleni, LJH Thorson, 2017",,2017,"J Skinner, S Christie, L Ghisleni, LJH Thorson",https://scholar.google.com/scholar?hl=en&as_sdt=0%2C5&q=J+Skinner%2C+S+Christie%2C+L+Ghisleni%2C+LJH+Thorson+journal+of+collegiate+anthropology&btnG=,A Journal of Collegiate Anthropology,,,3,0.07717332202007948,"J Skinner, S Christie, L Ghisleni, LJH Thorson, 2017","J Skinner, S Christie, L Ghisleni, LJH Thorson, 2017"
16848442208346554360,"EM Koehler, 2007",,2007,EM Koehler,http://www.jstor.org/stable/40708093,Repatriation of cultural objects to indigenous peoples: A comparative analysis of US and...,12,"https://scholar.google.com/scholar?cites=16848442208346554360&as_sdt=2005&sciodt=0,5&hl=en",4,0.6187727382960514,"EM Koehler, 2007","EM Koehler, 2007"
12216817345466881943,"KA Carpenter, SK Katyal, AR Riley, 2008",,2008,"KA Carpenter, SK Katyal, AR Riley",http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/ylr118&section=36,In defense of property,212,"https://scholar.google.com/scholar?cites=12216817345466881943&as_sdt=2005&sciodt=0,5&hl=en",4,0.11802449567511542,"KA Carpenter, SK Katyal, AR Riley, 2008","KA Carpenter, SK Katyal, AR Riley, 2008"
13129942843385577310,"T Satterfield, R Gregory, S Klain, M Roberts…, 2013",,2013,"T Satterfield, R Gregory, S Klain, M Roberts…",https://www.sciencedirect.com/science/article/pii/S0301479712006184,"Culture, intangibles and metrics in environmental management",120,"https://scholar.google.com/scholar?cites=13129942843385577310&as_sdt=2005&sciodt=0,5&hl=en",4,0.11802449567511542,"T Satterfield, R Gregory, S Klain, M Roberts…, 2013","T Satterfield, R Gregory, S Klain, M Roberts…, 2013"
16700457331537124076,"D Satz, RK Gould, KMA Chan, A Guerry, B Norton…, 2013",,2013,"D Satz, RK Gould, KMA Chan, A Guerry, B Norton…",https://link.springer.com/article/10.1007/s13280-013-0386-6,The challenges of incorporating cultural ecosystem services into environmental assessment,113,"https://scholar.google.com/scholar?cites=16700457331537124076&as_sdt=2005&sciodt=0,5&hl=en",4,0.11802449567511542,"D Satz, RK Gould, KMA Chan, A Guerry, B Norton…, 2013","D Satz, RK Gould, KMA Chan, A Guerry, B Norton…, 2013"
13282788154598893154,"RM Seidemann, 2010",,2010,RM Seidemann,http://onlinelibrary.wiley.com/doi/10.1111/j.1548-1379.2010.01098.x/full,NAGPRA at 20: what have the States done to expand human remains protections?,11,"https://scholar.google.com/scholar?cites=13282788154598893154&as_sdt=20000005&sciodt=0,21&hl=en",5,0.7825689483814078,"RM Seidemann, 2010","RM Seidemann, 2010"
15827467639649894355,"S Hutt, D Tarler, 2016",,2016,"S Hutt, D Tarler",https://www.taylorfrancis.com/books/9781315415406,Yearbook of Cultural Property Law 2008,4,"https://scholar.google.com/scholar?cites=15827467639649894355&as_sdt=20000005&sciodt=0,21&hl=en",4,0.29714602941146856,"S Hutt, D Tarler, 2016","S Hutt, D Tarler, 2016"
18171474535227416603,"RRR Gray, 2015",,2015,RRR Gray,https://scholarworks.umass.edu/cgi/viewcontent.cgi?article=1448&context=dissertations_2,Ts' msyen Revolution: The Poetics and Politics of Reclaiming,2,"https://scholar.google.com/scholar?cites=18171474535227416603&as_sdt=2005&sciodt=0,5&hl=en",4,0.11802449567511542,"RRR Gray, 2015","RRR Gray, 2015"
18182858740299646626,"R Hershey, J McCormack, G Newell, 2014",,2014,"R Hershey, J McCormack, G Newell",https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2377486,Mapping intergenerational memories (Part I): Proving the contemporary truth of the indigenous past,2,"https://scholar.google.com/scholar?cites=18182858740299646626&as_sdt=2005&sciodt=0,5&hl=en",4,0.11802449567511542,"R Hershey, J McCormack, G Newell, 2014","R Hershey, J McCormack, G Newell, 2014"
3699320819635862391,"R Awan, 2013",,2013,R Awan,http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/dlr118&section=26,Native American Oral Traditional Evidence in American Courts: Reliable Evidence or Useless Myth,1,"https://scholar.google.com/scholar?cites=3699320819635862391&as_sdt=2005&sciodt=0,5&hl=en",4,0.11802449567511542,"R Awan, 2013","R Awan, 2013"
93sETBvsFVoJ,"M Reynolds, 2014",,2014,M Reynolds,http://scholarsbank.uoregon.edu/xmlui/handle/1794/18631,"A, Chahta sia: Reevaluating the Native American Graves Protection and Repatriation Act",,,4,0.21474441586125742,"M Reynolds, 2014","M Reynolds, 2014"
15757793582106883562,"C Piciocchi, 2013",,2013,C Piciocchi,https://iris.unitn.it/handle/11572/97282,La dignità come rappresentazione giuridica della condizione umana,10,"https://scholar.google.com/scholar?cites=15757793582106883562&as_sdt=2005&sciodt=0,5&hl=en",5,0.14929037004230028,"C Piciocchi, 2013","C Piciocchi, 2013"
13919556070448757988,"CL Halling, RM Seidemann, 2016",,2016,"CL Halling, RM Seidemann",http://onlinelibrary.wiley.com/doi/10.1111/1556-4029.13147/full,They Sell Skulls Online?! A Review of Internet Sales of Human Skulls on eBay and the Laws in Place to Restrict Sales,4,"https://scholar.google.com/scholar?cites=13919556070448757988&as_sdt=2005&sciodt=0,5&hl=en",5,0.14929037004230028,"CL Halling, RM Seidemann, 2016","CL Halling, RM Seidemann, 2016"
5354078848937461966,"N Nakamura, 2017",,2017,N Nakamura,https://www.cambridge.org/core/journals/polar-record/article/div-classtitlecultural-affiliation-is-not-enough-the-repatriation-of-ainu-human-remainsdiv/24D908B5A40B3DE2B20D4CEBB9E0570C,Cultural affiliation is not enough: the repatriation of Ainu human remains,2,"https://scholar.google.com/scholar?cites=5354078848937461966&as_sdt=2005&sciodt=0,5&hl=en",5,0.14929037004230028,"N Nakamura, 2017","N Nakamura, 2017"
16804605113892239873,"DM Anderson, PJ Lane, 2016",,2016,"DM Anderson, PJ Lane",https://books.google.com/books?hl=en&lr=&id=ubP_DQAAQBAJ&oi=fnd&pg=PA14&ots=gc1kJLJeNY&sig=cOpWTEFQutKG2WkNX8KRK51SbDE,The unburied victims of Kenya's Mau Mau Rebellion: where and when does the violence end?,1,"https://scholar.google.com/scholar?cites=16804605113892239873&as_sdt=2005&sciodt=0,5&hl=en",5,0.14929037004230028,"DM Anderson, PJ Lane, 2016","DM Anderson, PJ Lane, 2016"
12092988032293707486,"JT Pokines, N Appel, C Pollock, CJ Eck…, 2017",,2017,"JT Pokines, N Appel, C Pollock, CJ Eck…",https://www.researchgate.net/profile/James_Pokines/publication/320536287_Anatomical_taphonomy_at_the_source_Alterations_to_a_sample_of_84_teaching_skulls_at_a_medical_school/links/59ea3de6aca272cddddb7aff/Anatomical-taphonomy-at-the-source-Alterations-to-a-sample-of-84-teaching-skulls-at-a-medical-school.pdf,Anatomical Taphonomy at the Source: Alterations to a Sample of 84 Teaching Skulls at a Medical School,1,"https://scholar.google.com/scholar?cites=12092988032293707486&as_sdt=2005&sciodt=0,5&hl=en",5,0.14929037004230028,"JT Pokines, N Appel, C Pollock, CJ Eck…, 2017","JT Pokines, N Appel, C Pollock, CJ Eck…, 2017"
zZuERUZSFS8J,"SN Cilento, 2015",,2015,SN Cilento,https://www.oswego.edu/writing-across-the-curriculum/sites/www.oswego.edu.writing-across-the-curriculum/files/ant_cilento_2-24-16.docx,The Road to Repatriation,,,5,0.14929037004230028,"SN Cilento, 2015","SN Cilento, 2015"
10197871556136515459,"KM Crosmer, 2016",,2016,KM Crosmer,http://search.proquest.com/openview/3a9679190e030605e25a07e8ee15d6a7/1?pq-origsite=gscholar&cbl=18750&diss=y,Private Collections in Public Spaces: Identifying and Addressing Display and Treatment Concerns for Culturally-Sensitive Objects in Formerly Private …,,,5,0.14929037004230028,"KM Crosmer, 2016","KM Crosmer, 2016"
p0QOYrdUYtoJ,"S Kroeger, 2017",,2017,S Kroeger,http://dspace.library.uvic.ca/handle/1828/8065,Perceptions of Repatriation in Anthropological Literature,,,5,0.14929037004230028,"S Kroeger, 2017","S Kroeger, 2017"
12009620999824671283,"J McClelland, JI Cerezo-Román, 2016",,2016,"J McClelland, JI Cerezo-Román",https://books.google.com/books?hl=en&lr=&id=kBg9DAAAQBAJ&oi=fnd&pg=PA39&ots=UqGfHwvN6f&sig=CM29lI103O2DZ7pFL6j1rFA5xRg,Personhood and Re-Embodiment in Osteological Practice,2,"https://scholar.google.com/scholar?cites=12009620999824671283&as_sdt=2005&sciodt=0,5&hl=en",5,0.14929037004230028,"J McClelland, JI Cerezo-Román, 2016","J McClelland, JI Cerezo-Román, 2016"
9471982395736510190,"HJH Edgar, ALM Rautman, 2014",,2014,"HJH Edgar, ALM Rautman",http://onlinelibrary.wiley.com/doi/10.1111/cura.12064/full,Contemporary Museum Policies and the Ethics of Accepting Human Remains,,,5,0.14929037004230028,"HJH Edgar, ALM Rautman, 2014","HJH Edgar, ALM Rautman, 2014"
976165050133756667,"JAR Nafziger, 2006",,2006,JAR Nafziger,http://booksandjournals.brillonline.com/content/books/10.1163/ej.9789004160361.i-466.13?crawler=true,The protection and repatriation of Indigenous cultural heritage in the United States,11,"https://scholar.google.com/scholar?cites=976165050133756667&as_sdt=2005&sciodt=0,5&hl=en",2,0.598785458717683,"JAR Nafziger, 2006","JAR Nafziger, 2006"
3912336697710475027,"H Keeler, 2012",,2012,H Keeler,http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/arzjl44&section=35,Indigenous International Repatriation,9,"https://scholar.google.com/scholar?cites=3912336697710475027&as_sdt=2005&sciodt=0,5&hl=en",2,0.11512185245123137,"H Keeler, 2012","H Keeler, 2012"
9736309805930724566,"C Harms, 2011",,2011,C Harms,http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/ucollr83&section=16,NAGPRA in Colorado: a success story,8,"https://scholar.google.com/scholar?cites=9736309805930724566&as_sdt=2005&sciodt=0,5&hl=en",2,0.11512185245123137,"C Harms, 2011","C Harms, 2011"
5739872194105744485,"MH Birkhold, 2010",,2010,MH Birkhold,http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/wmitch37&section=67,Tipping NAGPRA's Balancing Act: The Inequitable Disposition of Culturally Unidentified Human...,7,"https://scholar.google.com/scholar?cites=5739872194105744485&as_sdt=20000005&sciodt=0,21&hl=en",4,0.4900155801896125,"MH Birkhold, 2010","MH Birkhold, 2010"
1355716055126163854,"MH Birkhold, 2011",,2011,MH Birkhold,https://open.mitchellhamline.edu/cgi/viewcontent.cgi?article=1422&context=wmlr,"Note: Tipping Nagpra's Balancing Act: The Inequitable Disposition of"" Culturally Unidentified"" Human Remains Under Nagpra's New Provision",3,"https://scholar.google.com/scholar?cites=1355716055126163854&as_sdt=20000005&sciodt=0,21&hl=en",4,0.29424338618758455,"MH Birkhold, 2011","MH Birkhold, 2011"
5960686924319621908,"A Yupsanis, 2011",,2011,A Yupsanis,https://www.cambridge.org/core/journals/netherlands-international-law-review/article/cultural-property-aspects-in-international-law-the-case-of-the-still-inadequate-safeguarding-of-indigenous-peoples-tangible-cultural-heritage/3511380D5D7B225C8C3917C64E5D0CDE,Cultural property aspects in international law: the case of the (still) inadequate safeguarding of indigenous peoples'(tangible) cultural heritage,3,"https://scholar.google.com/scholar?cites=5960686924319621908&as_sdt=2005&sciodt=0,5&hl=en",2,0.11512185245123137,"A Yupsanis, 2011","A Yupsanis, 2011"
3953018181696619386,"M Nagy, 2011",,2011,M Nagy,https://www.erudit.org/en/journals/etudinuit/2011-v35-n1-2-etudinuit0322/1012833ar/abstract/,Introduction: Propriété intellectuelle et éthique,2,"https://scholar.google.com/scholar?cites=3953018181696619386&as_sdt=2005&sciodt=0,5&hl=en",2,0.11512185245123137,"M Nagy, 2011","M Nagy, 2011"
4DQdRrFBhH0J,"EG Wessells, 2017",,2017,EG Wessells,https://digital.lib.washington.edu/researchworks/handle/1773/39755,Exploring International Repatriation between US Museums and First Nations in Canada,,,2,0.11512185245123137,"EG Wessells, 2017","EG Wessells, 2017"
722969612872206408,"ED Melillo, 2016",,2016,ED Melillo,http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/qplj30&section=20,Make No Bones about It: The Need to Reform the Native American Graves Protection and Repatriation Act,,,4,0.21184177263737333,"ED Melillo, 2016","ED Melillo, 2016"
13358235593005825989,"RM Seidemann, 2009",,2009,RM Seidemann,http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/tempnlt28&section=4,Altered meanings: The Department of the Interior's rewriting of the Native American Graves...,8,"https://scholar.google.com/scholar?cites=13358235593005825989&as_sdt=2005&sciodt=0,5&hl=en",4,0.643369873980141,"RM Seidemann, 2009","RM Seidemann, 2009"
10571347683715863452,"ZE Niesel, 2011",,2011,ZE Niesel,http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/wflr46&section=37,Better Late than Never-The Effect of the Native American Graves Protection and Repatriation Act's 2010 Regulations,5,"https://scholar.google.com/scholar?cites=10571347683715863452&as_sdt=2005&sciodt=0,5&hl=en",4,0.12083041783155356,"ZE Niesel, 2011","ZE Niesel, 2011"
10018963896255216803,"J Huang, 2015",,2015,J Huang,https://academic.oup.com/chinesejil/article-abstract/14/4/709/340347,Protecting Non-indigenous Human Remains under Cultural Heritage Law,2,"https://scholar.google.com/scholar?cites=10018963896255216803&as_sdt=2005&sciodt=0,5&hl=en",4,0.12083041783155356,"J Huang, 2015","J Huang, 2015"
3869024832318161324,"J White, 1922",,1922,J White,http://www.jstor.org/stable/1106576,The Supreme Court of the United States,,,4,0.12083041783155356,"J White, 1922","J White, 1922"
3787473813018929543,"T WHITE, RL BETTINGER, M SCHOENINGER, 2015",,2015,"T WHITE, RL BETTINGER, M SCHOENINGER",https://www.mcmanislaw.com/Templates/media/files/PDFs/2015-11-19-Petition-for-Writ-of-Certiorari-Appendix.pdf,PETITION FOR A WRIT OF CERTIORARI,,,4,0.12083041783155356,"T WHITE, RL BETTINGER, M SCHOENINGER, 2015","T WHITE, RL BETTINGER, M SCHOENINGER, 2015"
17459526444552842673,"AM Murphy, 2007",,2007,AM Murphy,http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/elder15&section=15,Please Don't Bury Me Down in That Cold Cold Ground: The Need for Uniform Laws on the Disposition...,24,"https://scholar.google.com/scholar?cites=17459526444552842673&as_sdt=20000005&sciodt=0,21&hl=en",5,0.28892920517893805,"AM Murphy, 2007","AM Murphy, 2007"
11026343725763211753,"827 NW 2d 184, 2013",,2013,827 NW 2d 184,"/scholar_case?case=11026343725763211753&hl=en&as_sdt=20000005&sciodt=0,21",In re Estate of Whalen,24,https://scholar.google.com/scholar?cites=11026343725763211753&as_sdt=20000005&sciodt=6&hl=en,5,0.06399943621838794,"827 NW 2d 184, 2013","827 NW 2d 184, 2013"
11769582669022344930,"FH Foster, 2008",,2008,FH Foster,http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/vanlr61&section=43,Individualized Justice in Disputes over Dead Bodies,24,"https://scholar.google.com/scholar?cites=11769582669022344930&as_sdt=20000005&sciodt=0,21&hl=en",5,0.06399943621838794,"FH Foster, 2008","FH Foster, 2008"
8139987294272742286,"KJ Sneddon, 2012",,2012,KJ Sneddon,http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/elder20&section=16,The Will as Personal Narrative,19,"https://scholar.google.com/scholar?cites=8139987294272742286&as_sdt=20000005&sciodt=0,21&hl=en",5,0.06399943621838794,"KJ Sneddon, 2012","KJ Sneddon, 2012"
2903422134679591735,"JC Tate, 2009",,2009,JC Tate,http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/geolr44&section=4,"Immortal fame: Publicity rights, taxation, and the power of testation",13,"https://scholar.google.com/scholar?cites=2903422134679591735&as_sdt=20000005&sciodt=0,21&hl=en",5,0.06399943621838794,"JC Tate, 2009","JC Tate, 2009"
11038314520784899152,"785 NW 2d 717, 2010",,2010,785 NW 2d 717,"/scholar_case?case=11038314520784899152&hl=en&as_sdt=20000005&sciodt=0,21",Alcor Life Extension Found. v. Richardson,11,https://scholar.google.com/scholar?cites=11038314520784899152&as_sdt=20000005&sciodt=6&hl=en,5,0.06399943621838794,"785 NW 2d 717, 2010","785 NW 2d 717, 2010"
1045751950962712256,"LH Scholz, 2015",,2015,LH Scholz,http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/ilr101&section=34,Privacy as Quasi-Property,9,"https://scholar.google.com/scholar?cites=1045751950962712256&as_sdt=20000005&sciodt=0,21&hl=en",5,0.06399943621838794,"LH Scholz, 2015","LH Scholz, 2015"
11204381944452711949,"KE Naguit, 2010",,2010,KE Naguit,http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/molr75&section=10,Letting the Dead Bury the Dead: Missouri's Right of Sepulcher Addresses the Modern Decedent's Wishes,7,"https://scholar.google.com/scholar?cites=11204381944452711949&as_sdt=20000005&sciodt=0,21&hl=en",5,0.06399943621838794,"KE Naguit, 2010","KE Naguit, 2010"
14692078523421079383,"MC Wells, 2009",,2009,MC Wells,http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/epcplj2&section=20,Dead Bodies Everywhere (Dun Dun Dun): Funeral Trends in this Recession and the Laws Regulating These Changes,3,"https://scholar.google.com/scholar?cites=14692078523421079383&as_sdt=20000005&sciodt=0,21&hl=en",5,0.06399943621838794,"MC Wells, 2009","MC Wells, 2009"
2739886401915390046,"EH Boldt, 2013",,2013,EH Boldt,http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/elder21&section=8,Nail in the Coffin: Can Elderly Americans Afford to Die,3,"https://scholar.google.com/scholar?cites=2739886401915390046&as_sdt=20000005&sciodt=0,21&hl=en",5,0.06399943621838794,"EH Boldt, 2013","EH Boldt, 2013"
11739996013510217385,"E Cunha, E Baccino, L Martrille, F Ramsthaler…, 2009",,2009,"E Cunha, E Baccino, L Martrille, F Ramsthaler…",https://www.sciencedirect.com/science/article/pii/S0379073809003703,The problem of aging human remains and living individuals: a review,325,"https://scholar.google.com/scholar?cites=11739996013510217385&as_sdt=20000005&sciodt=0,21&hl=en",6,0.11498025211749621,"E Cunha, E Baccino, L Martrille, F Ramsthaler…, 2009","E Cunha, E Baccino, L Martrille, F Ramsthaler…, 2009"
4881580923203956045,"I Galić, M Vodanović, R Cameriere, E Nakaš…, 2011",,2011,"I Galić, M Vodanović, R Cameriere, E Nakaš…",https://link.springer.com/article/10.1007/s00414-010-0515-8,"Accuracy of Cameriere, Haavikko, and Willems radiographic methods on age estimation on Bosnian–Herzegovian children age groups 6–13",91,"https://scholar.google.com/scholar?cites=4881580923203956045&as_sdt=20000005&sciodt=0,21&hl=en",6,0.035970557324849724,"I Galić, M Vodanović, R Cameriere, E Nakaš…, 2011","I Galić, M Vodanović, R Cameriere, E Nakaš…, 2011"
7934490092242261220,"R Cameriere, S De Luca, I Alemán, L Ferrante…, 2012",,2012,"R Cameriere, S De Luca, I Alemán, L Ferrante…",https://www.sciencedirect.com/science/article/pii/S0379073811003604,Age estimation by pulp/tooth ratio in lower premolars by orthopantomography,65,"https://scholar.google.com/scholar?cites=7934490092242261220&as_sdt=20000005&sciodt=0,21&hl=en",6,0.035970557324849724,"R Cameriere, S De Luca, I Alemán, L Ferrante…, 2012","R Cameriere, S De Luca, I Alemán, L Ferrante…, 2012"
16576458212667355509,"RB Bassed, OH Drummer, C Briggs…, 2011",,2011,"RB Bassed, OH Drummer, C Briggs…",https://link.springer.com/article/10.1007/s12024-010-9200-y,Age estimation and the medial clavicular epiphysis: analysis of the age of majority in an Australian population using computed tomography,58,"https://scholar.google.com/scholar?cites=16576458212667355509&as_sdt=20000005&sciodt=0,21&hl=en",6,0.035970557324849724,"RB Bassed, OH Drummer, C Briggs…, 2011","RB Bassed, OH Drummer, C Briggs…, 2011"
17057765114709777001,"V Ambarkova, I Galić, M Vodanović…, 2014",,2014,"V Ambarkova, I Galić, M Vodanović…",https://www.sciencedirect.com/science/article/pii/S0379073813004696,Dental age estimation using Demirjian and Willems methods: cross sectional study on children from the Former Yugoslav Republic of Macedonia,56,"https://scholar.google.com/scholar?cites=17057765114709777001&as_sdt=20000005&sciodt=0,21&hl=en",6,0.035970557324849724,"V Ambarkova, I Galić, M Vodanović…, 2014","V Ambarkova, I Galić, M Vodanović…, 2014"
5319195264761148410,"PW Thevissen, J Kaur, G Willems, 2012",,2012,"PW Thevissen, J Kaur, G Willems",https://link.springer.com/article/10.1007/s00414-011-0639-5,Human age estimation combining third molar and skeletal development,53,"https://scholar.google.com/scholar?cites=5319195264761148410&as_sdt=20000005&sciodt=0,21&hl=en",6,0.035970557324849724,"PW Thevissen, J Kaur, G Willems, 2012","PW Thevissen, J Kaur, G Willems, 2012"
9057208030924582658,"R Cameriere, S De Luca, D De Angelis…, 2012",,2012,"R Cameriere, S De Luca, D De Angelis…",https://link.springer.com/article/10.1007/s00414-012-0769-4,Reliability of Schmeling's stages of ossification of medial clavicular epiphyses and its validity to assess 18 years of age in living subjects,47,"https://scholar.google.com/scholar?cites=9057208030924582658&as_sdt=20000005&sciodt=0,21&hl=en",6,0.035970557324849724,"R Cameriere, S De Luca, D De Angelis…, 2012","R Cameriere, S De Luca, D De Angelis…, 2012"
17784909259016541617,"SE Calce, 2012",,2012,SE Calce,http://onlinelibrary.wiley.com/doi/10.1002/ajpa.22026/full,A new method to estimate adult age‐at‐death using the acetabulum,46,"https://scholar.google.com/scholar?cites=17784909259016541617&as_sdt=20000005&sciodt=0,21&hl=en",6,0.035970557324849724,"SE Calce, 2012","SE Calce, 2012"
4913210848574757555,"KE Squires, TJU Thompson, M Islam…, 2011",,2011,"KE Squires, TJU Thompson, M Islam…",https://www.sciencedirect.com/science/article/pii/S0305440311001555,The application of histomorphometry and Fourier Transform Infrared Spectroscopy to the analysis of early Anglo-Saxon burned bone,45,"https://scholar.google.com/scholar?cites=4913210848574757555&as_sdt=20000005&sciodt=0,21&hl=en",6,0.035970557324849724,"KE Squires, TJU Thompson, M Islam…, 2011","KE Squires, TJU Thompson, M Islam…, 2011"
4536182433089615348,"V Vieth, R Schulz, P Brinkmeier, J Dvorak…, 2014",,2014,"V Vieth, R Schulz, P Brinkmeier, J Dvorak…",https://www.sciencedirect.com/science/article/pii/S0379073814002060,Age estimation in U-20 football players using 3.0 tesla MRI of the clavicle,40,"https://scholar.google.com/scholar?cites=4536182433089615348&as_sdt=20000005&sciodt=0,21&hl=en",6,0.035970557324849724,"V Vieth, R Schulz, P Brinkmeier, J Dvorak…, 2014","V Vieth, R Schulz, P Brinkmeier, J Dvorak…, 2014"
4692122987607651292,"A Olze, BR Pynn, V Kraul, R Schulz…, 2010",,2010,"A Olze, BR Pynn, V Kraul, R Schulz…",https://www.researchgate.net/profile/Heidi_Pfeiffer/publication/49760193_Dental_age_estimation_based_on_third_molar_eruption_in_First_Nation_people_of_Canada/links/54dc9aeb0cf282895a3ab56b/Dental-age-estimation-based-on-third-molar-eruption-in-First-Nation-people-of-Canada.pdf,Dental age estimation based on third molar eruption in first nations people of Canada,39,"https://scholar.google.com/scholar?cites=4692122987607651292&as_sdt=20000005&sciodt=0,21&hl=en",6,0.035970557324849724,"A Olze, BR Pynn, V Kraul, R Schulz…, 2010","A Olze, BR Pynn, V Kraul, R Schulz…, 2010"
17358803452393244181,"R Tsosie, 1999",,1999,R Tsosie,http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/arzjl31&section=23,Privileging Claims to the Past: Ancient Human Remains and Contemporary Cultural Values,50,"https://scholar.google.com/scholar?cites=17358803452393244181&as_sdt=20000005&sciodt=0,21&hl=en",7,0.1365382622693018,"R Tsosie, 1999","R Tsosie, 1999"
5889843512418934402,"W Coffey, R Tsosie, 2001",,2001,"W Coffey, R Tsosie",http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/stanlp12&section=22,Rethinking the tribal sovereignty doctrine: Cultural sovereignty and the collective future of Indian nations,240,"https://scholar.google.com/scholar?cites=5889843512418934402&as_sdt=20000005&sciodt=0,21&hl=en",7,0.03948798862559584,"W Coffey, R Tsosie, 2001","W Coffey, R Tsosie, 2001"
5129918602336596004,"63 SW 3d 734, 2001",,2001,63 SW 3d 734,"/scholar_case?case=5129918602336596004&hl=en&as_sdt=20000005&sciodt=0,21",State ex rel. Commissioner of Transportation v. Medicine Bird,110,https://scholar.google.com/scholar?cites=5129918602336596004&as_sdt=20000005&sciodt=6&hl=en,7,0.03948798862559584,"63 SW 3d 734, 2001","63 SW 3d 734, 2001"
12356773994561377854,"C Colwell‐Chanthaphonh…, 2006",,2006,C Colwell‐Chanthaphonh…,http://onlinelibrary.wiley.com/doi/10.1525/aa.2006.108.1.148/full,Memory pieces and footprints: multivocality and the meanings of ancient times and ancestral places among the Zuni and Hopi,108,"https://scholar.google.com/scholar?cites=12356773994561377854&as_sdt=20000005&sciodt=0,21&hl=en",7,0.03948798862559584,"C Colwell‐Chanthaphonh…, 2006","C Colwell‐Chanthaphonh…, 2006"
10989458171452468689,"CA O'Neill, 2003",,2003,CA O'Neill,http://www.jstor.org/stable/24114287,"Risk avoidance, cultural discrimination, and environmental justice for indigenous peoples",57,"https://scholar.google.com/scholar?cites=10989458171452468689&as_sdt=20000005&sciodt=0,21&hl=en",7,0.03948798862559584,"CA O'Neill, 2003","CA O'Neill, 2003"
3488910630040972419,"JW Singer, BR Berger, 2014",,2014,"JW Singer, BR Berger",https://books.google.com/books?hl=en&lr=&id=8L_fDgAAQBAJ&oi=fnd&pg=PT32&ots=dCS7_NnuNt&sig=Lhx0nMzsZm8orhEKwQiJL7ts08I,"Property law: Rules, policies, and practices",53,"https://scholar.google.com/scholar?cites=3488910630040972419&as_sdt=20000005&sciodt=0,21&hl=en",7,0.03948798862559584,"JW Singer, BR Berger, 2014","JW Singer, BR Berger, 2014"
5078974747507895525,"D Tsuk, 2001",,2001,D Tsuk,http://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/flsulr29&section=13,The New Deal Origins of American Legal Pluralism,52,"https://scholar.google.com/scholar?cites=5078974747507895525&as_sdt=20000005&sciodt=0,21&hl=en",7,0.03948798862559584,"D Tsuk, 2001","D Tsuk, 2001"
